 673 Aqr~ 3 Cet h     Cet   7
 674 Psc  1 Psc bet   Psc   4
 675 Psc  2 Psc gam   Psc   6
 676 Psc  3 Psc b     Psc   7
 677 Psc  4 Psc the   Psc  10
 678 Psc  5 Psc iot   Psc  17
 679 Psc  6 Psc kap 1 Psc   8
 680 Psc  7 Psc lam   Psc  18
 681 Psc  8 Psc ome   Psc  28
 682 Psc  9 Psc d     Psc  41
 683 Psc 10*
 684 Psc 11 Psc del   Psc  63
 685 Psc 12 Psc eps   Psc  71
 686 Psc 13 Psc zet   Psc  86
 687 Psc 14 Psc e     Psc  80
 688 Psc 15 Psc f     Psc  89
 689 Psc 16 Psc mu    Psc  98
 690 Psc 17 Psc nu    Psc 106
 691 Psc 18 Psc xi    Psc 111
 692 Psc 19 Psc alp   Psc 113
 693 Psc 20 Psc omi   Psc 110
 694 Psc 21 Psc pi    Psc 102
 695 Psc 22 Psc eta   Psc  99
 696 Psc 23 Psc rho   Psc  93
 697 Psc 24 Psc sig 2 Psc  76
 698 Psc 25 Psc tau   Psc  83
 699 Psc 26 Psc h   1 Psc  68
 700 Psc 27 Psc k     Psc  67
 701 Psc 28 Psc i     Psc  65
 702 Psc 29 Psc psi   Psc  74
 703 Psc 30 Psc psi 2 Psc  79
 704 Psc 31 Psc psi 3 Psc  81
 705 Psc 32 Psc ups   Psc  90
 706 Psc 33 Psc phi   Psc  85
 707 Psc 34 Psc chi   Psc  84
 708 Psc~ 1           Psc  27
 709 Psc~ 2           Psc  29
 710 Psc~ 3           Psc  30
 711 Psc~ 4           Psc  33
 712 Cet  1 Cet lam   Cet  91
 713 Cet  2 Cet alp   Cet  92
 714 Cet  3 Cet gam   Cet  86
 715 Cet  4 Cet del   Cet  82
 716 Cet  5 Cet nu    Cet  78
 717 Cet  6 Cet mu    Cet  87
 718 Cet  7 Cet xi  1 Cet  65
 719 Cet  8 Cet rho   Cet  72
 720 Cet  9 Cet sig   Cet  76
 721 Cet 10 Cet eps   Cet  83
 722 Cet 11 Cet pi    Cet  89
 723 Cet 12 Cet tau   Cet  52
 724 Cet 13 Cet ups 1 Cet  56
 725 Cet 14 Cet zet 1 Cet  55
 726 Cet 15 Cet the   Cet  45
 727 Cet 16 Cet eta   Cet  31
 728 Cet 17 Cet phi 3 Cet  22
 729 Cet 18 Cet phi 4 Cet  23
 730 Cet 19 Cet phi 1 Cet  17
 731 Cet 20 Cet phi 2 Cet  19
 732 Cet 21 Cet iot   Cet   8
 733 Cet 22 Cet bet   Cet  16
 734 Ori  1 Ori lam   Ori  39
 735 Ori  2 Ori alp   Ori  58
 736 Ori  3 Ori gam   Ori  24
 737 Ori  4 Ori A     Ori  32
 738 Ori  5 Ori mu    Ori  61
 739 Ori  6 Ori k   2 Ori  74
 740 Ori  7 Ori xi    Ori  70
 741 Ori  8 Ori nu    Ori  67
 742 Ori  9 Ori f   2 Ori  72
 743 Ori 10 Ori f   1 Ori  69
 744 Ori 11 Ori chi 1 Ori  54
 745 Ori 12 Ori chi 2 Ori  57
            Ori chi 5 Ori  65
 746 Ori 13 Ori ome   Ori  47
 747 Ori 14           Ori  38
 748 Ori 15 Ori n     Ori  33
 749 Ori 16 Ori psi   Ori  30
 750 Ori 17 Ori omi 1 Ori   4
 751 Ori 18 Ori omi 2 Ori   9
 752 Ori 19 Ori g     Ori   6
 753 Ori 20 Ori pi  1 Ori   2
 754 Ori 21 Ori pi  2 Ori   7
 755 Ori 22           Ori   1
 756 Ori 23           Ori   3
 757 Ori 24 Ori z     Ori   8
 758 Ori 25           Ori  10
 759 Ori 26 Ori del   Ori  34
 760 Ori 27 Ori eps   Ori  46
 761 Ori 28 Ori zet   Ori  50
 762 Ori 29 Ori eta   Ori  28
 763 Ori 30 Ori c   1 Ori  42
 764 Ori 31 Ori the 1 Ori  41
 765 Ori 32 Ori iot   Ori  44
 766 Ori 33 Ori d     Ori  49
 767 Ori 34 Ori ups   Ori  36
 768 Ori 35 Ori bet   Ori  19
 769 Ori 36 Ori tau   Ori  20
 770 Ori 37 Ori e     Ori  29
 771 Ori 38 Ori kap   Ori  53
 772 Eri  1 Eri lam   Eri  69
 773 Eri  2 Eri h     Eri  67
 774 Eri  3 Eri psi   Eri  65
 775 Eri  4 Eri ome   Eri  61
 776 Eri  5 Eri rho   Eri   8
            Eri rho   Eri   9
            Eri rho   Eri  10
            Eri mu    Eri  57
 777 Eri  6 Eri nu    Eri  48
 778 Eri  7 Eri xi    Eri  42
 779 Eri  8 Eri d     Eri  40
 780 Eri  9 Eri omi   Eri  38
 781 Eri 10 Eri gam   Eri  34
 782 Eri 11 Eri pi    Eri  26
 783 Eri 12 Eri del   Eri  23
 784 Eri 13 Eri eps   Eri  18
 785 Eri 14 Eri zet   Eri  13
 786 Eri 15*
 787 Eri 16 Eri eta   Eri   3
 788 Eri 17*
 789 Eri 18 Eri tau 1 Eri   1
 790 Eri 19 Eri tau 2 Eri   2
 791 Eri 20           Eri  11
 792 Eri 21           Eri  16
 793 Eri 22           Eri  19
 794 Eri 23           Eri  27
 795 Eri 24           Eri  28
 796 Eri 25           Eri  33
 797 Eri 26           Eri  36
 798 Eri 27 Eri ups 1 Eri  50
 799 Eri 28 Eri ups 2 Eri  52
 800 Eri 29           Eri  43
 801 Eri 30           Eri  41
 802 Eri 31*
 803 Eri 32*
 804 Eri 33*
 805 Eri 34*
 806 Lep  1 Lep iot   Lep   3
 807 Lep  2 Lep kap   Lep   4
 808 Lep  3 Lep nu    Lep   7
 809 Lep  4 Lep lam   Lep   6
 810 Lep  5 Lep mu    Lep   5
 811 Lep  6 Lep eps   Lep   2
 812 Lep  7 Lep alp   Lep  11
 813 Lep  8 Lep bet   Lep   9
 814 Lep  9 Lep del   Lep  15
 815 Lep 10 Lep gam   Lep  13
 816 Lep 11 Lep zet   Lep  14
 817 Lep 12 Lep eta   Lep  16
 818 CMa  1 CMa alp   CMa   9
 819 CMa  2 CMa the   CMa  14
 820 CMa  3 CMa mu    CMa  18
 821 CMa  4 CMa gam   CMa  23
 822 CMa  5 CMa lam   CMa   3
            CMa iot   CMa  20
 823 CMa  6 CMa pi  1 CMa  15
            CMa pi  2 CMa  17
            CMa pi  3 CMa  19
 824 CMa  7 CMa nu  1 CMa   6
            CMa nu  2 CMa   7
 825 CMa  8 CMa nu  3 CMa   8
 826 CMa  9 CMa bet   CMa   2
 827 CMa 10 CMa xi  1 CMa   4
 828 CMa 11 CMa xi  2 CMa   5
 829 CMa 12 CMa omi   CMa  24
 830 CMa 13 CMa omi   CMa  16
 831 CMa 14 CMa del   CMa  25
 832 CMa 15 CMa eps   CMa  21
 833 CMa 16 CMa kap 1 CMa  10
            CMa kap 2 CMa  13
 834 CMa 17 CMa zet   CMa   1
 835 CMa 18 CMa eta   CMa  31
 836 CMa~ 1*
 837 CMa~ 2*
 838 CMa~ 3*
 839 CMa~ 4*
 840 CMa~ 5*
 841 CMa~ 6*
 842 CMa~ 7*
 843 CMa~ 8*
 844 CMa~ 9*
 845 CMa~10*
 846 CMa~11*
 847 CMi  1 CMi bet   CMi   3
 848 CMi  2 CMi alp   CMi  10
 849 Nav  1 Nav e     Pup  11
 850 Nav  2 Nav iot   Pup  15
 851 Nav  3 Nav xi    Pup   7
 852 Nav  4*
 853 Nav  5*
 854 Nav  6*
 855 Nav  7*
 856 Nav  8*
 857 Nav  9 Nav tau   Pup   3
 858 Nav 10*
 859 Nav 11*
 860 Nav 12*
 861 Nav 13*
 862 Nav 14*
 863 Nav 15*
 864 Nav 16*
 865 Nav 17*
 866 Nav 18*
 867 Nav 19*
 868 Nav 20*
 869 Nav 21*
 870 Nav 22*
 871 Nav 23*
 872 Nav 24*
 873 Nav 25*
 874 Nav 26*
 875 Nav 27*
 876 Nav 28*
 877 Nav 29*
 878 Nav 30*
 879 Nav 31*
 880 Nav 32*
 881 Nav 33*
 882 Nav 34*
 883 Nav 35*
 884 Nav 36*
 885 Nav 37*
 886 Nav 38*
 887 Nav 39*
 888 Nav 40*
 889 Nav 41*
 890 Nav 42*
 891 Nav 43*
 892 Nav 44*
 893 Nav 45*
 894 Hya  1 Hya sig   Hya   5
 895 Hya  2 Hya del   Hya   4
 896 Hya  3 Hya eps   Hya  11
 897 Hya  4 Hya eta   Hya   7
 898 Hya  5 Hya zet   Hya  16
 899 Hya  6 Hya ome   Hya  18
 900 Hya  7 Hya the   Hya  22
 901 Hya  8 Hya tau 1 Hya  31
 902 Hya  9 Hya iot   Hya  35
 903 Hya 10 Hya tau 2 Hya  32
 904 Hya 11 Hya A     Hya  28
 905 Hya 12 Hya alp   Hya  30
 906 Hya 13 Hya kap   Hya  38
 907 Hya 14 Hya ups 1 Hya  39
 908 Hya 15 Hya ups 2 Hya  40
 909 Hya 16 Hya mu    Hya  42
 910 Hya 17 Hya phi 1 Hya  43
 911 Hya 18 Hya nu    Crt   4
 912 Hya 19 Hya b   1 Crt   3
 913 Hya 20 Hya chi   Crt   9
 914 Hya 21 Hya xi    Crt  19
 915 Hya 22 Hya omi   Crt  25
 916 Hya 23 Hya bet   Crt  28
 917 Hya 24 Hya gam   Hya  46
 918 Hya 25 Hya pi    Hya  49
 919 Hya~ 1*
 920 Hya~ 2*
 921 Crt  1 Crt alp   Crt   7
 922 Crt  2 Crt gam   Crt  15
 923 Crt  3 Crt del   Crt  12
 924 Crt  4 Crt zet   Crt  27
 925 Crt  5 Crt eps   Crt  14
 926 Crt  6 Crt eta   Crt  30
 927 Crt  7 Crt the   Crt  21
 928 Crv  1 Crv alp   Crv   1
 929 Crv  2 Crv eps   Crv   2
 930 Crv  3 Crv zet   Crv   5
 931 Crv  4 Crv gam   Crv   4
 932 Crv  5 Crv del   Crv   7
 933 Crv  6 Crv eta   Crv   8
 934 Crv  7 Crv bet   Crv   9
 935 Cen  1 Cen g     Cen   2
 936 Cen  2 Cen h     Cen   4
 937 Cen  3 Cen i     Cen   1
 938 Cen  4 Cen k     Cen   3
 939 Cen  5*
 940 Cen  6 Cen the   Cen   5
 941 Cen  7*
 942 Cen  8*
 943 Cen  9*
 944 Cen 10*
 945 Cen 11*
 946 Cen 12*
 947 Cen 13*
 948 Cen 14*
 949 Cen 15*
 950 Cen 16*
 951 Cen 17*
 952 Cen 18*
 953 Cen 19*
 954 Cen 20*
 955 Cen 21*
 956 Cen 22*
 957 Cen 23*
 958 Cen 24*
 959 Cen 25*
 960 Cen 26*
 961 Cen 27*
 962 Cen 28*
 963 Cen 29*
 964 Cen 30*
 965 Cen 31*
 966 Cen 32*
 967 Cen 33*
 968 Cen 34*
 969 Cen 35*
 970 Cen 36*
 971 Cen 37*
 972 Lup  1*
 973 Lup  2*
 974 Lup  3*
 975 Lup  4*
 976 Lup  5*
 977 Lup  6*
 978 Lup  7*
 979 Lup  8*
 980 Lup  9*
 981 Lup 10*
 982 Lup 11*
 983 Lup 12*
 984 Lup 13*
 985 Lup 14*
 986 Lup 15*
 987 Lup 16 Lup gam   Lup   3
 988 Lup 17 Lup lam   Lup   5
 989 Lup 18           Lup   1
 990 Lup 19 Lup del   Lup   2
 991 Ara  1*
 992 Ara  2*
 993 Ara  3*
 994 Ara  4*
 995 Ara  5*
 996 Ara  6*
 997 Ara  7*
 998 CrA  1*
 999 CrA  2*
1000 CrA  3*
1001 CrA  4*
1002 CrA  5*
1003 CrA  6*
1004 CrA  7*
1005 CrA  8*
1006 CrA  9*
1007 CrA 10*
1008 CrA 11*
1009 CrA 12*
1010 CrA 13*
1011 PsA  1 PsA alp   PsA  24
1012 PsA  2 PsA bet   PsA  17
1013 PsA  3 PsA gam   PsA  22
1014 PsA  4 PsA del   PsA  23
1015 PsA  5 PsA eps   PsA  18
1016 PsA  6 PsA mu    PsA  14
1017 PsA  7*
1018 PsA  8*
1019 PsA  9 PsA eta   PsA  12
1020 PsA 10 PsA the   PsA  10
1021 PsA 11 PsA iot   PsA   9
1022 PsA 12*
1023 PsA~ 1*
1024 PsA~ 2*
1025 PsA~ 3*
1026 PsA~ 4*
1027 PsA~ 5*
1028 PsA~ 6*
