 974 Lup  3 Lup zet
 975 Lup  4 Lup eta
 976 Lup  5 Lup the
 977 Lup  6 Lup pi
 978 Lup  7 Lup bet
 979 Lup  8 Lup xi
 980 Lup  9 Lup rho
 981 Lup 10 Lup sig
 982 Lup 11 Lup tau
 983 Lup 12 Lup iot
 984 Lup 13 Lup kap
 985 Lup 14 Lup nu
 986 Lup 15 Lup mu
 987 Lup 16 Lup gam
 988 Lup 17 Lup lam
 989 Lup 18 Lup eps
 990 Lup 19 Lup del
 991 Ara  1*
 992 Ara  2*
 993 Ara  3*
 994 Ara  4*
 995 Ara  5*
 996 Ara  6*
 997 Ara  7*
 998 CrA  1 CrA alp
 999 CrA  2 CrA eps
1000 CrA  3 CrA zet
1001 CrA  4 CrA bet
1002 CrA  5 CrA eta
1003 CrA  6 CrA the
1004 CrA  7 CrA del
1005 CrA  8 CrA gam
1006 CrA  9 CrA nu
1007 CrA 10 CrA mu
1008 CrA 11 CrA iot
1009 CrA 12 CrA kap
1010 CrA 13 CrA lam
1011 PsA  1 PsA alp
1012 PsA  2 PsA bet
1013 PsA  3 PsA gam
1014 PsA  4 PsA del
1015 PsA  5 PsA eps
1016 PsA  6 PsA mu
1017 PsA  7 PsA zet
1018 PsA  8 PsA lam
1019 PsA  9 PsA eta
1020 PsA 10 PsA the
1021 PsA 11 PsA iot
1022 PsA 12*
1023 PsA~ 1*
1024 PsA~ 2*
1025 PsA~ 3*
1026 PsA~ 4*
1027 PsA~ 5*
1028 PsA~ 6*
