 731 Cet 20 Cet phi 1                      169
 732 Cet 21 Cet iot                         67
 733 Cet 22 Cet bet                        164*
 734 Ori  1 Ori lam                       1658*
 735 Ori  2 Ori alp                       1811*
 736 Ori  3 Ori gam                       1588*
 737 Ori  4 Ori A                         1626*
 738 Ori  5 Ori mu                        1861
 739 Ori  6 Ori k                         1960
 740 Ori  7 Ori xi                        1923
 741 Ori  8 Ori nu                        1890
 742 Ori  9 Ori f   2                     1948
 743 Ori 10 Ori f   1                     1925
 744 Ori 11 Ori chi 1                     1799
 745 Ori 12 Ori chi 2                     1869
 746 Ori 13 Ori ome                       1702
 747 Ori 14 Ori n   2                     1653
 748 Ori 15 Ori n   1                     1628*
 749 Ori 16 Ori psi                       1604
 750 Ori 17           Ori  15             1492
 751 Ori 18           Ori  11             1459
 752 Ori 19 Ori omi 2                     1411
 753 Ori 20 Ori pi  1                     1404
 754 Ori 21 Ori pi  2                     1382
 755 Ori 22 Ori pi  3                     1380
 756 Ori 23 Ori pi  4                     1386
 757 Ori 24 Ori pi  5                     1400
 758 Ori 25 Ori pi  6                     1429*
 759 Ori 26 Ori del                       1635*
 760 Ori 27 Ori eps                       1674
 761 Ori 28 Ori zet                       1715*
 762 Ori 29 Ori eta                       1586*
 763 Ori 30 Ori c                         1667*
 764 Ori 31 Ori the                       1665*
 765 Ori 32 Ori iot                       1669*
 766 Ori 33 Ori d                         1703
 767 Ori 34 Ori ups                       1637
 768 Ori 35 Ori bet                       1523*
 769 Ori 36 Ori tau                       1540
 770 Ori 37 Ori e                         1583
 771 Ori 38 Ori kap                       1764
 772 Eri  1 Eri lam                       1494
 773 Eri  2 Eri bet                       1483
 774 Eri  3 Eri psi                       1444
 775 Eri  4 Eri ome                       1396
 776 Eri  5 Eri mu                        1359
 777 Eri  6 Eri nu                        1311
 778 Eri  7 Eri xi                        1238
 779 Eri  8 Eri omi 2                     1184*
 780 Eri  9 Eri omi 1                     1164
 781 Eri 10 Eri gam                       1104
 782 Eri 11 Eri pi                        1043
 783 Eri 12 Eri del                       1020
 784 Eri 13 Eri eps                        974
 785 Eri 14 Eri zet                        884
 786 Eri 15 Eri rho 2                      823*
 787 Eri 16 Eri rho 3                      830
 788 Eri 17 Eri eta                        783
 789 Eri 18 Eri tau 1                      733
 790 Eri 19 Eri tau 2                      758
 791 Eri 20 Eri tau 3                      824
 792 Eri 21 Eri tau 4                      906*
 793 Eri 22 Eri tau 5                      977
 794 Eri 23 Eri tau 6                     1052
 795 Eri 24 Eri tau 7                     1060
 796 Eri 25 Eri tau 8                     1088
 797 Eri 26 Eri tau 9                     1110
 798 Eri 27 Eri ups 1                     1302
 799 Eri 28 Eri ups 2                     1312
 800 Eri 29 Eri d                         1247
 801 Eri 30 Eri ups 4                     1206
 802 Eri 31 Eri ups 5                     1089
 803 Eri 32 Eri g                         1072
 804 Eri 33 Eri h                         1065
 805 Eri 34 Eri the                        805*
 806 Lep  1 Lep iot                       1508*
 807 Lep  2 Lep kap                       1513*
 808 Lep  3 Lep nu                        1560
 809 Lep  4 Lep lam                       1558
 810 Lep  5 Lep mu                        1512
 811 Lep  6 Lep eps                       1472
 812 Lep  7 Lep alp                       1646*
 813 Lep  8 Lep bet                       1617*
 814 Lep  9 Lep del                       1790
 815 Lep 10 Lep gam                       1745*
 816 Lep 11 Lep zet                       1758
 817 Lep 12 Lep eta                       1827
 818 CMa  1 CMa alp                       2167*
 819 CMa  2 CMa the                       2243
 820 CMa  3 CMa mu                        2257*
 821 CMa  4 CMa gam                       2309*
 822 CMa  5 CMa iot                       2260
 823 CMa  6 CMa pi                        2255
 824 CMa  7 CMa nu  3                     2127
 825 CMa  8 CMa nu  2                     2115
 826 CMa  9 CMa bet                       2003
 827 CMa 10 CMa xi  1                     2077
 828 CMa 11 CMa xi  2                     2101
 829 CMa 12 CMa omi 2                     2306
 830 CMa 13 CMa omi 1                     2248
 831 CMa 14 CMa del                       2339*
 832 CMa 15 CMa eps                       2277*
 833 CMa 16 CMa kap                       2211
 834 CMa 17 CMa zet                       1993*
 835 CMa 18 CMa eta                       2449
 836 CMa~ 1           Mon  19             2300
 837 CMa~ 2 Col the                       1905
 838 CMa~ 3 Col kap                       1971
 839 CMa~ 4 Col del                       2005
 840 CMa~ 5 CMa lam                       2054*
 841 CMa~ 6 Col mu                        1756
 842 CMa~ 7 Col lam                       1807
 843 CMa~ 8 Col gam                       1845
 844 CMa~ 9 Col bet                       1796
 845 CMa~10 Col alp                       1721*
 846 CMa~11 Col eps                       1642
 847 CMi  1 CMi bet                       2463
 848 CMi  2 CMi alp                       2549*
 849 Nav  1 Pup e                         2683
 850 Nav  2 Pup iot                       2748
 851 Nav  3 Pup xi                        2634
 852 Nav  4 Pup omi                       2628
 853 Nav  5 Pup m                         2550
 854 Nav  6 Pup kap                       2554*
 855 Nav  7 Pup rho                       2530
 856 Nav  8 Pup tau                       2595
 857 Nav  9                               2562
 858 Nav 10 Pup chi                       2682
 859 Nav 11                               2446
 860 Nav 12 Pup pi                        2408*
 861 Nav 13 Pup f                         2545
 862 Nav 14 Pup d   1                     2567
 863 Nav 15 Pup c                         2611
 864 Nav 16 Pup b                         2667
 865 Nav 17 Pup zet                       2730
 866 Nav 18*
 867 Nav 19*
 868 Nav 20 Pup h   1                     2777
 869 Nav 21 Pup h   2                     2794
 870 Nav 22 Vel d                         2990
 871 Nav 23 Vel a                         3001
 872 Nav 24 Vel b                         2965
 873 Nav 25 Vel D                         2988
 874 Nav 26 Vel C                         2929
 875 Nav 27 Pyx bet                       2958
 876 Nav 28 Pyx alp                       2983*
 877 Nav 29 Pyx gam                       3025
 878 Nav 30 Pyx del                       3055
 879 Nav 31 Vel lam                       3115
 880 Nav 32 Vel psi                       3244
 881 Nav 33*
 882 Nav 34*
 883 Nav 35 Vel gam                       2764*
 884 Nav 36 Car eps                       2851
 885 Nav 37 Vel del                       2998*
 886 Nav 38 Vel kap                       3198
 887 Nav 39 Vel phi                       3377
 888 Nav 40 Car ups                       3333*
 889 Nav 41 Car the                       3589
 890 Nav 42 Pup nu                        2134
 891 Nav 43 Pup sig                       2498*
 892 Nav 44 Arg alp                       2030*
 893 Nav 45 Pup tau                       2223
 894 Hya  1 Hya sig                       2941
 895 Hya  2 Hya del                       2933
 896 Hya  3 Hya eps                       2995*
 897 Hya  4 Hya eta                       2972
 898 Hya  5 Hya zet                       3049
 899 Hya  6 Hya ome                       3102
 900 Hya  7 Hya the                       3142
 901 Hya  8 Hya tau 2                     3246
 902 Hya  9 Hya iot                       3296
 903 Hya 10 Hya tau 1                     3221*
 904 Hya 11           Hya  29             3208
 905 Hya 12 Hya alp                       3210*
 906 Hya 13 Hya kap                       3300
 907 Hya 14 Hya ups 1                     3344
 908 Hya 15 Hya lam 2                     3419
 909 Hya 16 Hya mu                        3500
 910 Hya 17 Hya phi                       3563
 911 Hya 18 Hya nu                        3617
 912 Hya 19 Crt bet                       3711
 913 Hya 20 Hya chi 1                     3687
 914 Hya 21 Hya xi                        3793
 915 Hya 22 Hya omi                       3832
 916 Hya 23 Hya bet                       3883*
 917 Hya 24 Hya gam                       4272
 918 Hya 25 Hya pi                        4490
 919 Hya~ 1           Mon  30
 920 Hya~ 2 Sex del                       3518
 921 Crt  1 Crt alp                       3661*
 922 Crt  2 Crt gam                       3756*
 923 Crt  3 Crt del                       3739
 924 Crt  4 Crt zet                       3848
 925 Crt  5 Crt eps                       3753
 926 Crt  6 Crt eta                       3894
 927 Crt  7 Crt the                       3809
 928 Crv  1 Crv alp                       3941*
 929 Crv  2 Crv eps                       3948
 930 Crv  3 Crv zet                       4004
 931 Crv  4 Crv gam                       3973
 932 Crv  5 Crv del                       4051*
 933 Crv  6 Crv eta                       4068
 934 Crv  7 Crv bet                       4077
 935 Cen  1 Cen g                         4410
 936 Cen  2 Cen h                         4429*
 937 Cen  3 Cen i                         4386
 938 Cen  4 Cen k                         4423*
 939 Cen  5 Cen iot                       4278
 940 Cen  6 Cen the                       4491
 941 Cen  7 Cen d                         4320*
 942 Cen  8 Cen psi                       4560
 943 Cen  9 Cen a                         4569
 944 Cen 10 Cen c   1                     4655
 945 Cen 11 Cen c   9                     4658
 946 Cen 12 Cen nu                        4407
 947 Cen 13 Cen mu                        4408
 948 Cen 14 Cen phi                       4451
 949 Cen 15 Cen chi                       4489
 950 Cen 16 Cen eta                       4617
 951 Cen 17 Cen kap                       4736
 952 Cen 18 Cen zet                       4438
 953 Cen 19 Cen ups 1                     4453
 954 Cen 20 Cen ups 2                     4464
 955 Cen 21 Cen ome                       4301*
 956 Cen 22 Cen f                         4204
 957 Cen 23 Cen gam                       4105*
 958 Cen 24 Cen rho                       3954
 959 Cen 25 Cen del                       3939
 960 Cen 26*
 961 Cen 27*
 962 Cen 28 Cen eps                       4355*
 963 Cen 29 Cru gam                       4058
 964 Cen 30 Cru del                       3967
 965 Cen 31 Cru bet                       4131*
 966 Cen 32 Cru alp                       4033*
 967 Cen 33 Cen lam                       3808
 968 Cen 34*
 969 Cen 35 Cen alp                       4634*
 970 Cen 36 Cen bet                       4470
 971 Cen 37*
 972 Lup  1 Lup bet                       4732
 973 Lup  2 Lup omi                       4693
 974 Lup  3 Lup gam                       4905*
 975 Lup  4 Lup del                       4836
 976 Lup  5 Lup eps                       4848*
 977 Lup  6 Lup pi                        4762*
 978 Lup  7 Lup kap                       4794*
 979 Lup  8 Lup mu                        4826*
 980 Lup  9 Lup nu                        4841
 981 Lup 10 Lup zet                       4796
 982 Lup 11 Lup sig                       4606
 983 Lup 12 Lup rho                       4629
 984 Lup 13 Lup alp                       4628*
 985 Lup 14 Lup eta                       5057*
 986 Lup 15 Lup the                       5092
 987 Lup 16 Lup psi                       4942
 988 Lup 17 Lup chi                       4999
 989 Lup 18 Lup i                         4806
 990 Lup 19 Lup f                         4828
 991 Ara  1 Ara sig                       5569
 992 Ara  2 Ara the                       5744
 993 Ara  3 Ara alp                       5550
 994 Ara  4 Ara eps                       5369
 995 Ara  5 Ara gam                       5507
 996 Ara  6 Ara bet                       5508
 997 Ara  7 Ara zet                       5360
 998 CrA  1 Tel alp                       5879
 999 CrA  2 CrA eta                       6008
1000 CrA  3                               6062
1001 CrA  4 CrA zet                       6121
1002 CrA  5 CrA del                       6162
1003 CrA  6 CrA bet                       6177
1004 CrA  7 CrA alp                       6170
1005 CrA  8 CrA gam                       6147*
1006 CrA  9 CrA eps                       6089
1007 CrA 10                               6094
1008 CrA 11 CrA lam                       5974
1009 CrA 12 CrA kap                       5926*
1010 CrA 13 CrA the                       5925
1011 PsA  1 PsA alp                       7463*
1012 PsA  2 PsA bet                       7325*
1013 PsA  3 PsA gam                       7431*
1014 PsA  4 PsA del                       7456*
1015 PsA  5 PsA eps                       7372
1016 PsA  6 PsA mu                        7194
1017 PsA  7 PsA zet                       7320
1018 PsA  8 PsA lam                       7236
1019 PsA  9 PsA eta                       7155*
1020 PsA 10 PsA the                       7096*
1021 PsA 11 PsA iot                       7074
1022 PsA 12 Gru gam                       7124
1023 PsA~ 1 Mic alp                       6761*
1024 PsA~ 2 Mic gam
1025 PsA~ 3 Mic eps
1026 PsA~ 4 Mic del                       6858
1027 PsA~ 5*
1028 PsA~ 6*
